brand_key,campaign_key,group_key,year,month,original_brand,original_campaign,impressions,reach,clicks,sales,performance_rows,family,original_registry_brand,original_registry_campaign,budget,cost,contribution,registry_rows,match_quality,probable_registry_campaign_key,candidate_count,ctr,reach_rate,roas,cpm,cpc,margin_rate,sample_is_valid
makita,ppi,Retail Display,2025,5,makita,ppi,177026.0,0.0,679.0,0.0,17,HERRAMIENTAS Y MAQUINARIAS,MAKITA,Campaña PPI,446000.0,356800.0,89200.0,1.0,probable,campana ppi,1.0,0.38355947713895133,0.0,0.0,2519.403929366308,656.8483063328424,0.2,True
makita,ppi,Retail Display,2025,6,makita,ppi,207808.0,0.0,795.0,0.0,19,HERRAMIENTAS Y MAQUINARIAS,MAKITA,Campaña PPI,446000.0,356800.0,89200.0,1.0,probable,campana ppi,1.0,0.38256467508469355,0.0,0.0,2146.21188789652,561.0062893081761,0.2,True
makita,sg41vkxpi,CRM,2024,10,makita,sg41vkxpI,0.0,52830.0,640.0,5738226.0,1,,,,,,,,unmatched,,,,,,,,,False
makita,sheuejgqt,CRM,2024,6,makita,sHeuejGqT,0.0,35796.0,2608.0,3325531.0,1,,,,,,,,unmatched,,,,,,,,,False
makita,tkrrc5q7f,CRM,2025,12,makita,TKRrC5Q7f,0.0,101246.0,587.0,1856406.0,1,,,,,,,,unmatched,,,,,,,,,False
makita,tq5xjyqhe,CRM,2024,6,makita,tQ5XJyqHE,0.0,105337.0,566.0,3065744.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,0drgg8mg,CRM,2024,11,mantahue,0drGG8Mg-,0.0,102103.0,404.0,4173212.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,3jbgjfdbt,CRM,2025,2,mantahue,3JBgJfdbt,0.0,54064.0,556.0,2265211.0,1,MUEBLES,MANTAHUE,AON Febrero 2025,600000.0,48485.0,551515.0,1.0,probable,aon febrero 2025,1.0,,,3.775351666666667,,1079.136690647482,0.9191916666666666,True
mantahue,58zoyppjb,CRM,2025,1,mantahue,58zOypPJB,0.0,54115.0,651.0,3907812.0,1,MUEBLES,MANTAHUE,AON Enero 2025,400000.0,44444.0,355556.0,1.0,probable,aon enero 2025,1.0,,,9.76953,,614.4393241167435,0.88889,True
mantahue,ar9kbjty,CRM,2024,6,mantahue,ar9kBJtY-,0.0,106143.0,193.0,2077261.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,black,Retail Display,2024,7,mantahue,black,12436.0,0.0,75.0,0.0,2,,,,,,,,unmatched,,,0.6030878095850756,0.0,,,,,False
mantahue,black,Retail Display,2024,8,mantahue,black,74233.0,0.0,307.0,0.0,4,,,,,,,,unmatched,,,0.41356270122452277,0.0,,,,,False
mantahue,black friday,Retail Display,2024,11,mantahue,black_friday,147047.0,0.0,878.0,0.0,2,,,,,,,,unmatched,,,0.5970880058756723,0.0,,,,,False
mantahue,black friday,Retail Display,2024,12,mantahue,black_friday,143482.0,0.0,843.0,0.0,2,,,,,,,,unmatched,,,0.5875301431538451,0.0,,,,,False
mantahue,black week,Retail Display,2025,3,mantahue,black_week,111733.0,0.0,392.0,0.0,7,MUEBLES,MANTAHUE,Black Marzo 2025,300000.0,240000.0,60000.0,1.0,probable,black marzo 2025,1.0,0.3508363688435825,0.0,0.0,2684.972210537621,765.3061224489796,0.2,True
mantahue,black week,Retail Display,2025,4,mantahue,black_week,92777.0,0.0,355.0,0.0,8,MUEBLES,MANTAHUE,AON ABRIL 2025,300000.0,240000.0,60000.0,1.0,probable,aon abril 2025,1.0,0.38263793828211734,0.0,0.0,3233.5600418207096,845.0704225352113,0.2,True
mantahue,co brand,Google,2024,8,mantahue,co_brand,94348.0,0.0,1270.0,0.0,11,,,,,,,,unmatched,,,1.3460804680544367,0.0,,,,,False
mantahue,co brand,Google,2024,9,mantahue,co_brand,196194.0,0.0,3219.0,0.0,27,,,,,,,,unmatched,,,1.6407229578886204,0.0,,,,,False
mantahue,co brand,Google,2024,10,mantahue,co_brand,413860.0,0.0,5212.0,0.0,27,,,,,,,,unmatched,,,1.2593630696370754,0.0,,,,,False
mantahue,co brand,Google,2024,11,mantahue,co_brand,198414.0,0.0,2885.0,0.0,30,,,,,,,,unmatched,,,1.454030461560172,0.0,,,,,False
mantahue,co brand,Retail Display,2024,6,mantahue,co_brand,441689.0,0.0,1365.0,0.0,5,,,,,,,,unmatched,,,0.3090409767958903,0.0,,,,,False
mantahue,co brand,Retail Display,2024,7,mantahue,co_brand,442529.0,0.0,1621.0,0.0,23,,,,,,,,unmatched,,,0.36630367727312785,0.0,,,,,False
mantahue,co brand,Retail Display,2024,8,mantahue,co_brand,248620.0,0.0,870.0,0.0,16,,,,,,,,unmatched,,,0.34993162255651195,0.0,,,,,False
mantahue,co brand,Retail Display,2024,9,mantahue,co_brand,419651.0,0.0,1212.0,0.0,21,,,,,,,,unmatched,,,0.28881141710611913,0.0,,,,,False
mantahue,co brand,Retail Display,2024,10,mantahue,co_brand,296353.0,0.0,928.0,0.0,21,,,,,,,,unmatched,,,0.3131400728185644,0.0,,,,,False
mantahue,cyber day,Retail Display,2024,6,mantahue,cyber_day,787003.0,0.0,2845.0,0.0,3,,,,,,,,unmatched,,,0.3614979866658704,0.0,,,,,False
mantahue,cyber monday,Retail Display,2025,10,mantahue,cyber_monday,76904.0,0.0,448.0,0.0,3,MUEBLES,MANTAHUE,Cyber Octubre 2025,200000.0,160000.0,40000.0,1.0,probable,cyber octubre 2025,1.0,0.5825444710288151,0.0,0.0,2600.644959950068,446.42857142857144,0.2,True
mantahue,dormitorio,Retail Display,2025,1,mantahue,dormitorio,230689.0,0.0,1280.0,0.0,16,MUEBLES,MANTAHUE,AON Enero 2025,300000.0,240000.0,60000.0,1.0,probable,aon enero 2025,1.0,0.5548595728448258,0.0,0.0,1300.4521238550603,234.375,0.2,True
mantahue,dormitorio,Retail Display,2025,2,mantahue,dormitorio,34.0,0.0,3.0,0.0,1,,,,,,,,unmatched,,,8.823529411764707,0.0,,,,,False
mantahue,dormitorio,Retail Display,2025,4,mantahue,dormitorio,115391.0,0.0,337.0,0.0,17,MUEBLES,MANTAHUE,AON ABRIL 2025,300000.0,240000.0,60000.0,1.0,probable,aon abril 2025,1.0,0.2920505065386382,0.0,0.0,2599.856141293515,890.2077151335311,0.2,True
mantahue,dyrsuwkez,CRM,2024,6,mantahue,dYrSuWKEz,0.0,53961.0,2360.0,2285921.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,kyzm1rt2u,CRM,2024,6,mantahue,kYzm1rT2U,0.0,106212.0,126.0,3548782.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,muebles week,Retail Display,2025,11,mantahue,muebles_week,161831.0,0.0,371.0,0.0,7,MUEBLES,MANTAHUE,Muebles Week Noviembre,400000.0,320000.0,80000.0,1.0,probable,muebles week noviembre,1.0,0.2292515031112704,0.0,0.0,2471.71431925898,1078.167115902965,0.2,True
mantahue,quvyzm5ni,CRM,2025,11,mantahue,QuVyZM5NI,0.0,53924.0,0.0,159990.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,r2fx4d990,CRM,2024,9,mantahue,r2FX4D990,0.0,53972.0,2137.0,2910008.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,x,CRM,2024,9,mantahue,X,0.0,209137.0,331.0,1968431.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,x,CRM,2024,10,mantahue,X,0.0,106077.0,253.0,3991401.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,ysqo 88qn,CRM,2024,8,mantahue,ySqO-88QN,0.0,53999.0,2095.0,3572794.0,1,,,,,,,,unmatched,,,,,,,,,False
mantahue,z0nrbtpku,CRM,2025,1,mantahue,Z0NrBTpkU,0.0,101183.0,486.0,3683770.0,1,MUEBLES,MANTAHUE,AON Enero 2025,400000.0,44444.0,355556.0,1.0,probable,aon enero 2025,1.0,,,9.209425,,823.0452674897119,0.88889,True
mar del sur kendal,calefaccion,Retail Display,2025,5,mar_del_sur-kendal,calefaccion,38645.0,0.0,128.0,0.0,26,,,,,,,,unmatched,,,0.33122008021736316,0.0,,,,,False
mar del sur kendal,calefaccion,Retail Display,2025,6,mar_del_sur-kendal,calefaccion,224168.0,0.0,708.0,0.0,24,,,,,,,,unmatched,,,0.3158345526569359,0.0,,,,,False
mar del sur kendal,calefaccion,Retail Display,2025,7,mar_del_sur-kendal,calefaccion,123996.0,0.0,414.0,0.0,29,,,,,,,,unmatched,,,0.3338817381205845,0.0,,,,,False
mar del sur scaldasonno,calefaccion,Retail Display,2025,5,mar_del_sur-scaldasonno,calefaccion,25775.0,0.0,56.0,0.0,25,,,,,,,,unmatched,,,0.21726479146459746,0.0,,,,,False
mar del sur scaldasonno,calefaccion,Retail Display,2025,6,mar_del_sur-scaldasonno,calefaccion,178906.0,0.0,240.0,0.0,13,,,,,,,,unmatched,,,0.134148659072362,0.0,,,,,False
mar del sur scaldasonno,calefaccion,Retail Display,2025,7,mar_del_sur-scaldasonno,calefaccion,124063.0,0.0,261.0,0.0,29,,,,,,,,unmatched,,,0.210376985886203,0.0,,,,,False
mascotas,fox1iohr7,CRM,2025,7,mascotas,FOx1Iohr7,0.0,227176.0,420.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
masisa,a1clbxddr,CRM,2024,8,masisa,a1CLBxDDR,0.0,101098.0,1021.0,25923932.0,1,,,,,,,,unmatched,,,,,,,,,False
masisa,black friday,Retail Display,2024,11,masisa,black_friday,32042.0,0.0,96.0,0.0,2,,,,,,,,unmatched,,,0.29960676611946824,0.0,,,,,False
masisa,black friday,Retail Display,2024,12,masisa,black_friday,102217.0,0.0,252.0,0.0,2,,,,,,,,unmatched,,,0.2465343338192277,0.0,,,,,False
masisa,campana renovaciones,CRM,2026,1,masisa,Campaña renovaciones,0.0,202528.0,680.0,10503388.0,1,,,,,,,,unmatched,,,,,,,,,False
masisa,co brand,Google,2024,9,masisa,co_brand,15570.0,0.0,278.0,0.0,1,,,,,,,,unmatched,,,1.7854849068721903,0.0,,,,,False
masisa,co brand,Google,2024,10,masisa,co_brand,62993.0,0.0,912.0,0.0,2,,,,,,,,unmatched,,,1.4477799120537203,0.0,,,,,False
masisa,cyber monday,Meta,2024,9,masisa,cyber_monday,19662.0,0.0,1800.0,0.0,1,,,,,,,,unmatched,,,9.1547146780592,0.0,,,,,False
masisa,cyber monday,Meta,2024,10,masisa,cyber_monday,257374.0,0.0,11542.0,0.0,2,,,,,,,,unmatched,,,4.484524466340812,0.0,,,,,False
masisa,cyber monday,Retail Display,2024,9,masisa,cyber_monday,36828.0,0.0,98.0,0.0,1,,,,,,,,unmatched,,,0.26610187900510485,0.0,,,,,False
masisa,cyber monday,Retail Display,2024,10,masisa,cyber_monday,142942.0,0.0,290.0,0.0,2,,,,,,,,unmatched,,,0.20287948958318758,0.0,,,,,False
masisa,hyd7u59iq,CRM,2025,1,masisa,hYd7U59iq,0.0,101305.0,986.0,9469770.0,1,PISOS Y MUROS,MASISA,Exhibiciones revestimientos,0.0,44444.0,-44444.0,1.0,probable,exhibiciones revestimientos,1.0,,,,,0.0,,False
masisa,lyc3j4mqv,CRM,2024,11,masisa,LyC3J4mQv,0.0,88152.0,561.0,6842600.0,1,,,,,,,,unmatched,,,,,,,,,False
masisa,m6rwpobnv,CRM,2024,6,masisa,m6rWPOBNV,0.0,101341.0,846.0,8406710.0,1,,,,,,,,unmatched,,,,,,,,,False
masisa,pisos ripados,Retail Display,2024,8,masisa,pisos_ripados,350777.0,0.0,899.0,0.0,15,,,,,,,,unmatched,,,0.2562881830906816,0.0,,,,,False
masisa,pisos ripados,Retail Display,2024,11,masisa,pisos_ripados,207490.0,0.0,315.0,0.0,18,,,,,,,,unmatched,,,0.15181454527929056,0.0,,,,,False
masisa,pisos ripados,Retail Display,2024,12,masisa,pisos_ripados,73925.0,0.0,120.0,0.0,7,,,,,,,,unmatched,,,0.16232668244842746,0.0,,,,,False
masisa,x,CRM,2024,9,masisa,X,0.0,106265.0,186.0,9291461.0,1,,,,,,,,unmatched,,,,,,,,,False
masisa,x,CRM,2024,10,masisa,X,0.0,212520.0,338.0,16505323.0,2,,,,,,,,unmatched,,,,,,,,,False
masisa,yblsz gj7,CRM,2025,2,masisa,ybLsZ-Gj7,0.0,75582.0,653.0,7880411.0,1,,,,,,,,unmatched,,,,,,,,,False
masisa,zhpageztr,CRM,2024,11,masisa,ZhPAGEzTR,0.0,1017.0,0.0,137626.0,1,,,,,,,,unmatched,,,,,,,,,False
masonite,6189516 009941,CRM,2023,6,masonite,6189516-009941,0.0,100600.0,343.0,105990.0,1,,,,,,,,unmatched,,,,,,,,,False
master cat,9rwjtwjv9,CRM,2024,6,master cat,9rwJTWJv9,0.0,107.0,1.0,822325.0,1,,,,,,,,unmatched,,,,,,,,,False
master cat,a90pbbait,CRM,2025,7,master cat,A90PbbAiT,0.0,11.0,0.0,101384.0,1,,,,,,,,unmatched,,,,,,,,,False
master cat,fcg8pybxs,CRM,2025,8,master cat,FCg8pyBxs,0.0,24.0,0.0,227546.0,1,,,,,,,,unmatched,,,,,,,,,False
master dog,6189516 009435,CRM,2023,5,master dog,6189516-009435,0.0,52220.0,73.0,1717699.0,1,,,,,,,,unmatched,,,,,,,,,False
master dog,6189516 009854,CRM,2023,6,master dog,6189516-009854,0.0,81551.0,101.0,6046760.0,1,,,,,,,,unmatched,,,,,,,,,False
master dog,9rwjtwjv9,CRM,2024,6,master dog,9rwJTWJv9,0.0,101300.0,399.0,5639433.0,1,,,,,,,,unmatched,,,,,,,,,False
master dog,a90pbbait,CRM,2025,7,master dog,A90PbbAiT,0.0,101274.0,360.0,918791.0,1,JARDIN,MASTER DOG,Plan Anual 2025,500000.0,44444.0,455556.0,1.0,probable,plan anual 2025,1.0,,,1.837582,,1388.888888888889,0.911112,True
master dog,amwj6ujkg,CRM,2024,6,master dog,AMWJ6uJkg,0.0,197.0,5.0,4402505.0,1,,,,,,,,unmatched,,,,,,,,,False
master dog,d7isfyfpv,CRM,2025,5,master dog,d7IsFyFPV,0.0,101230.0,433.0,2665561.0,1,,,,,,,,unmatched,,,,,,,,,False
master dog,fcg8pybxs,CRM,2025,8,master dog,FCg8pyBxs,0.0,101342.0,318.0,1766244.0,1,JARDIN,MASTER DOG,Plan Anual 2025,900000.0,53333.0,846667.0,1.0,probable,plan anual 2025,1.0,,,1.9624933333333334,,2830.188679245283,0.9407411111111111,True
master dog,kxwmus55g,CRM,2024,5,master dog,kxwMus55G,0.0,103470.0,594.0,7037390.0,1,,,,,,,,unmatched,,,,,,,,,False
master dog,mbccwpzp9,CRM,2025,7,master dog,mbCcwpZp9,0.0,2846.0,8.0,60570.0,1,JARDIN,MASTER DOG,Plan Anual 2025,500000.0,44444.0,455556.0,1.0,probable,plan anual 2025,1.0,,,0.12114,,62500.0,0.911112,True
master dog,pajyp7yv6,CRM,2024,7,master dog,PAJyP7YV6,0.0,267.0,6.0,5408020.0,1,,,,,,,,unmatched,,,,,,,,,False
master dog,qlglgyfjm,CRM,2025,7,master dog,QlGlgYFJm,0.0,101263.0,596.0,2570708.0,1,JARDIN,MASTER DOG,Plan Anual 2025,500000.0,44444.0,455556.0,1.0,probable,plan anual 2025,1.0,,,5.141416,,838.9261744966443,0.911112,True
master dog,regalones,Retail Display,2024,6,master_dog,regalones,133678.0,0.0,416.0,0.0,25,,,,,,,,unmatched,,,0.31119555947874744,0.0,,,,,False
master dog,regalones,Retail Display,2024,7,master_dog,regalones,404127.0,0.0,1062.0,0.0,29,,,,,,,,unmatched,,,0.26278867781662696,0.0,,,,,False
master dog,regalones de la casa,Retail Display,2025,4,master_dog,regalones_de_la_casa,10334.0,0.0,26.0,0.0,3,JARDIN,MASTER DOG,Plan Anual 2025,300000.0,240000.0,60000.0,1.0,probable,plan anual 2025,1.0,0.25159667118250434,0.0,0.0,29030.38513644281,11538.461538461539,0.2,True
master dog,regalones de la casa,Retail Display,2025,5,master_dog,regalones_de_la_casa,115600.0,0.0,211.0,0.0,10,,,,,,,,unmatched,,,0.18252595155709345,0.0,,,,,False
master dog,regalones de la casa,Retail Display,2025,6,master_dog,regalones_de_la_casa,130415.0,0.0,155.0,0.0,19,JARDIN,MASTER DOG,Plan Anual 2025,830000.0,240000.0,590000.0,2.0,probable,plan anual 2025,1.0,0.1188513591228003,0.0,0.0,6364.298585285435,5354.8387096774195,0.7108433734939759,True
master dog,regalones de la casa,Retail Display,2025,7,master_dog,regalones_de_la_casa,142132.0,0.0,158.0,0.0,20,JARDIN,MASTER DOG,Plan Anual 2025,870000.0,240000.0,630000.0,2.0,probable,plan anual 2025,1.0,0.11116426983367575,0.0,0.0,6121.070554132778,5506.329113924051,0.7241379310344828,True
master dog,regalones de la casa,Retail Display,2025,8,master_dog,regalones_de_la_casa,82827.0,0.0,103.0,0.0,25,JARDIN,MASTER DOG,Plan Anual 2025,200000.0,160000.0,40000.0,1.0,probable,plan anual 2025,1.0,0.12435558453161408,0.0,0.0,2414.6715443031862,1941.7475728155339,0.2,True
master dog,regalones de la casa,Retail Display,2025,12,master_dog,regalones_de_la_casa,38678.0,0.0,63.0,0.0,20,JARDIN,MASTER DOG,Plan Anual 2025,100000.0,80000.0,20000.0,1.0,probable,plan anual 2025,1.0,0.1628832928279642,0.0,0.0,2585.4490925073687,1587.3015873015872,0.2,True
master dog,tg5yhxjky,CRM,2025,7,master dog,tg5YHxJKY,0.0,73034.0,119.0,153870.0,1,JARDIN,MASTER DOG,Plan Anual 2025,500000.0,44444.0,455556.0,1.0,probable,plan anual 2025,1.0,,,0.30774,,4201.680672268908,0.911112,True
master dog,xbdvs4tpp,CRM,2025,8,master dog,xBDvS4tpp,0.0,101319.0,389.0,1961891.0,1,JARDIN,MASTER DOG,Plan Anual 2025,900000.0,53333.0,846667.0,1.0,probable,plan anual 2025,1.0,,,2.1798788888888887,,2313.624678663239,0.9407411111111111,True
max service puma safety,seguridad,Retail Display,2024,12,max_service-puma_safety,seguridad,118776.0,0.0,439.0,0.0,22,,,,,,,,unmatched,,,0.36960328685929816,0.0,,,,,False
max service puma safety,seguridad,Retail Display,2025,1,max_service-puma_safety,seguridad,50276.0,0.0,173.0,0.0,8,,,,,,,,unmatched,,,0.3441005648818522,0.0,,,,,False
maxtrek tyres,cyber day,Retail Display,2025,6,maxtrek_tyres,cyber_day,75919.0,0.0,301.0,0.0,3,,,,,,,,unmatched,,,0.3964751906637337,0.0,,,,,False
mc garcia veloti,casa segura,Retail Display,2024,11,mc_garcia-veloti,casa_segura,46595.0,0.0,108.0,0.0,10,,,,,,,,unmatched,,,0.2317845262367207,0.0,,,,,False
mc garcia veloti,casa segura,Retail Display,2024,12,mc_garcia-veloti,casa_segura,145714.0,0.0,289.0,0.0,31,,,,,,,,unmatched,,,0.19833372222298473,0.0,,,,,False
meguiars,6189516 007950,CRM,2023,2,meguiars,6189516-007950,0.0,101149.0,155.0,1730717.0,1,,,,,,,,unmatched,,,,,,,,,False
meguiars,7g5ln0s i,CRM,2025,1,meguiars,7g5LN0s-I,0.0,101132.0,520.0,3918841.0,1,ACCESORIOS AUTOMOVILES,MEGUIARS,Sobre Ruedas 2025,1000000.0,44444.0,955556.0,1.0,probable,sobre ruedas 2025,1.0,,,3.918841,,1923.076923076923,0.955556,True
meguiars,jikcdv03v,CRM,2025,2,meguiars,JIKcdv03v,0.0,148.0,3.0,2406819.0,1,,,,,,,,unmatched,,,,,,,,,False
meguiars,nljmcnbn,CRM,2024,2,meguiars,-nljMcNBn,0.0,102163.0,347.0,3855853.0,1,,,,,,,,unmatched,,,,,,,,,False
meguiars,vt 3zhcn2,CRM,2024,1,meguiars,vt-3zHCn2,0.0,101839.0,414.0,4448840.0,1,,,,,,,,unmatched,,,,,,,,,False
meguiars,xa jpvlmh,CRM,2025,1,meguiars,Xa-jpvlMh,0.0,156.0,2.0,2431413.0,1,ACCESORIOS AUTOMOVILES,MEGUIARS,Sobre Ruedas 2025,1000000.0,44444.0,955556.0,1.0,probable,sobre ruedas 2025,1.0,,,2.431413,,500000.0,0.955556,True
melon,0q721x1zn,CRM,2024,1,melon,0q721X1zn,0.0,101243.0,163.0,9923523.0,1,,,,,,,,unmatched,,,,,,,,,False
melon,g0yqcm0ag,CRM,2024,3,melon,g0YQcm0ag,0.0,52218.0,388.0,5918704.0,1,,,,,,,,unmatched,,,,,,,,,False
melon,lcl09u fu,CRM,2024,3,melon,Lcl09u-fU,0.0,44148.0,115.0,2819811.0,1,,,,,,,,unmatched,,,,,,,,,False
melon,m9dqigigx,CRM,2024,1,melon,m9DQIgiGX,0.0,51655.0,180.0,4348692.0,1,,,,,,,,unmatched,,,,,,,,,False
menguiars,b9td76ydp,CRM,2025,2,menguiars,b9td76ydp,0.0,102113.0,540.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
metalhsa,black friday,Retail Display,2024,11,metalhsa,black_friday,246911.0,0.0,624.0,0.0,2,,,,,,,,unmatched,,,0.2527226409515979,0.0,,,,,False
metalhsa,black friday,Retail Display,2024,12,metalhsa,black_friday,2.0,0.0,0.0,0.0,1,,,,,,,,unmatched,,,0.0,0.0,,,,,False
metalhsa,black week,Retail Display,2025,3,metalhsa,black_week,59093.0,0.0,227.0,0.0,5,DECORACION,METALHSA,Black Marzo 2025,200000.0,160000.0,40000.0,1.0,probable,black marzo 2025,1.0,0.3841402534987224,0.0,0.0,3384.495625539404,881.0572687224669,0.2,True
metalhsa,black week,Retail Display,2025,4,metalhsa,black_week,74404.0,0.0,278.0,0.0,8,,,,,,,,unmatched,,,0.37363582603085854,0.0,,,,,False
metalhsa,co brand,Google,2024,10,metalhsa,co_brand,87281.0,0.0,1744.0,0.0,17,,,,,,,,unmatched,,,1.9981439259403537,0.0,,,,,False
metalhsa,cyber monday,Retail Display,2024,9,metalhsa,cyber_monday,41300.0,0.0,137.0,0.0,1,,,,,,,,unmatched,,,0.33171912832929784,0.0,,,,,False
metalhsa,cyber monday,Retail Display,2024,10,metalhsa,cyber_monday,150946.0,0.0,624.0,0.0,2,,,,,,,,unmatched,,,0.41339286897301025,0.0,,,,,False
metalhsa,el8px0ck8,CRM,2025,6,metalhsa,el8Px0cK8,0.0,26279.0,377.0,903256.0,1,,,,,,,,unmatched,,,,,,,,,False
metalhsa just home collection,cyber day,Retail Display,2025,6,metalhsa-just_home_collection,cyber_day,107003.0,0.0,258.0,0.0,3,,,,,,,,unmatched,,,0.24111473510088502,0.0,,,,,False
midea,,CRM,2025,8,midea,,0.0,46888.0,0.0,96863669.0,49,ELECTROHOGAR,MIDEA,Always On Agosto,2620000.0,53333.0,2566667.0,2.0,probable,always on agosto,1.0,,,36.97086603053435,,,0.979643893129771,True
midea,,CRM,2025,9,midea,,0.0,39300.0,0.0,85107773.0,57,,,,,,,,unmatched,,,,,,,,,False
midea,,CRM,2025,10,midea,,0.0,65373.0,0.0,108512626.0,58,,,,,,,,unmatched,,,,,,,,,False
midea,,CRM,2025,11,midea,,0.0,44925.0,0.0,99691563.0,60,,,,,,,,unmatched,,,,,,,,,False
midea,,CRM,2025,12,midea,,0.0,51383.0,0.0,126292959.0,62,,,,,,,,unmatched,,,,,,,,,False
midea,,CRM,2026,1,midea,,0.0,60086.0,0.0,183116206.0,62,,,,,,,,unmatched,,,,,,,,,False
midea,,CRM,2026,2,midea,,0.0,53546.0,0.0,129527139.0,56,,,,,,,,unmatched,,,,,,,,,False
midea,,CRM,2026,3,midea,,0.0,57949.0,0.0,178089167.0,62,,,,,,,,unmatched,,,,,,,,,False
midea,,CRM,2026,4,midea,,0.0,85607.0,0.0,145214830.0,56,,,,,,,,unmatched,,,,,,,,,False
midea,,CRM,2026,5,midea,,0.0,67009.0,0.0,82452786.0,46,ELECTROHOGAR,MIDEA,AON MAYO MIDEA LB 2026,1820000.0,61538.0,1758462.0,2.0,probable,aon mayo midea lb 2026,1.0,,,45.30372857142857,,,0.9661879120879121,True
midea,,Sponsored Products,2026,4,MIDEA,,151923.0,0.0,4513.0,34668890.0,2,,,,,,,,unmatched,,,2.9705837825740673,0.0,,,,,False
midea,0fgtqihxk,CRM,2024,4,midea,0FgTqIHxk,0.0,102047.0,307.0,21180725.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,3gzqjh2vv,CRM,2024,6,midea,3GzQJh2vv,0.0,101195.0,518.0,10650234.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,48uw0t2wl,CRM,2025,11,midea,48uW0T2wl,0.0,101254.0,479.0,12259164.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,4tmohghnw,CRM,2025,9,midea,4tmohgHnW,0.0,101293.0,427.0,9729712.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,56k zjfxi,CRM,2025,3,midea,56K-zjFXI,0.0,101223.0,562.0,17590490.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,5iyvyhpf6,CRM,2025,6,midea,5iyvYHpF6,0.0,101533.0,481.0,12771211.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 007682,CRM,2023,1,midea,6189516-007682,0.0,100592.0,158.0,22438940.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 007940,CRM,2023,2,midea,6189516-007940,0.0,101468.0,180.0,13335467.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 008208,CRM,2023,2,midea,6189516-008208,0.0,101671.0,131.0,13431200.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 008770,CRM,2023,4,midea,6189516-008770,0.0,1125967.0,89902.0,90681413.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 009131,CRM,2023,4,midea,6189516-009131,0.0,35248.0,44.0,4064720.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 009137,CRM,2023,4,midea,6189516-009137,0.0,71889.0,109.0,9819394.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 009175,CRM,2023,5,midea,6189516-009175,0.0,101647.0,148.0,11683743.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 009222,CRM,2023,5,midea,6189516-009222,0.0,101961.0,113.0,9136930.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 009412,CRM,2023,5,midea,6189516-009412,0.0,105321.0,150.0,16239020.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 009532,CRM,2023,5,midea,6189516-009532,0.0,102137.0,133.0,9181757.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 009698,CRM,2023,6,midea,6189516-009698,0.0,101275.0,156.0,15253997.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 009845,CRM,2023,6,midea,6189516-009845,0.0,101946.0,137.0,18117649.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 010086,CRM,2023,7,midea,6189516-010086,0.0,101247.0,129.0,16436076.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 010421,CRM,2023,8,midea,6189516-010421,0.0,27481.0,4640.0,7762490.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 010585,CRM,2023,8,midea,6189516-010585,0.0,101223.0,94.0,8341348.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 010893,CRM,2023,9,midea,6189516-010893,0.0,101868.0,89.0,13024111.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 011147,CRM,2023,10,midea,6189516-011147,0.0,105463.0,376.0,25656858.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 011156,CRM,2023,10,midea,6189516-011156,0.0,105471.0,309.0,21244504.0,1,,,,,,,,unmatched,,,,,,,,,False
midea,6189516 011232,CRM,2023,10,midea,6189516-011232,0.0,85611.0,289.0,20530604.0,1,,,,,,,,unmatched,,,,,,,,,False
